760474,517.0569670200348,-21.0,-21.0,-20.90909090909091,-20
778022,526.9307074546814,-21.0,-21.0,-20.863636363636363,-20
795131,535.8292350769043,-21.0,-21.0,-20.90909090909091,-20
812891,545.2816891670227,-21.0,-21.0,-20.772727272727273,-19
831017,556.0712761878967,-21.0,-21.0,-20.636363636363637,-19
848062,565.4581677913666,-20.0,-20.0,-20.90909090909091,-20
865297,576.0360763072968,-20.0,-20.0,-20.863636363636363,-20
882675,586.1661775112152,-21.0,-21.0,-20.818181818181817,-19
899980,595.7794728279114,-20.0,-20.0,-20.863636363636363,-20
918727,610.5850536823273,-20.5,-20.0,-20.136363636363637,-5
935957,620.3556091785431,-21.0,-21.0,-20.818181818181817,-20
953451,629.9147510528564,-21.0,-21.0,-20.772727272727273,-19
970593,639.2955977916718,-21.0,-21.0,-20.90909090909091,-19
988036,649.391939163208,-21.0,-21.0,-20.772727272727273,-18
1005730,659.0495491027832,-21.0,-21.0,-20.818181818181817,-20
1023053,669.0788791179657,-21.0,-21.0,-20.90909090909091,-20
1041598,684.2767524719238,-21.0,-21.0,-19.5,11
1059719,696.1133224964142,-21.0,-21.0,-20.90909090909091,-20
1076914,705.8804349899292,-21.0,-21.0,-20.90909090909091,-20
1094510,720.7560701370239,-5.0,11.0,-20.90909090909091,-20
1112094,730.483142375946,-21.0,-21.0,-20.772727272727273,-20
1132855,756.2220642566681,-21.0,-21.0,-20.954545454545453,-20
1150596,766.2729516029358,-21.0,-21.0,-20.772727272727273,-19
1169657,780.5459704399109,-20.0,-20.0,-19.40909090909091,11
1186726,789.8627071380615,-21.0,-21.0,-20.90909090909091,-20
1205554,805.0054748058319,-19.0,-18.0,-20.363636363636363,-8
1223515,814.6760923862457,-20.5,-20.0,-20.772727272727273,-18
1243274,836.2891914844513,-21.0,-21.0,-20.09090909090909,-1
1261571,848.4420890808105,-20.5,-20.0,-20.772727272727273,-17
1282975,872.0433566570282,-21.0,-21.0,-18.545454545454547,11
1300015,881.9148750305176,-21.0,-21.0,-21.0,-21
1317272,892.2758085727692,-21.0,-21.0,-20.90909090909091,-20
1337463,908.1489515304565,-21.0,-21.0,-20.772727272727273,-20
1354959,918.6075522899628,-20.0,-19.0,-20.954545454545453,-20
1374053,933.5211482048035,-20.5,-20.0,-19.363636363636363,11
1396546,955.5294098854065,-20.5,-20.0,-19.136363636363637,-1
1417128,977.2447998523712,-21.0,-21.0,-20.954545454545453,-20
1434557,987.3139555454254,-21.0,-21.0,-20.90909090909091,-19
1451434,997.0200049877167,-21.0,-21.0,-20.954545454545453,-20
1471874,1019.5341413021088,-21.0,-21.0,-19.90909090909091,-1
1490658,1035.2713677883148,-21.0,-21.0,-20.818181818181817,-20
1509594,1054.3516681194305,-11.0,-1.0,-20.636363636363637,-19
1528044,1066.7377564907074,-21.0,-21.0,-20.818181818181817,-19
1548473,1081.2868225574493,-20.5,-20.0,-20.40909090909091,-14
1565606,1091.0001471042633,-21.0,-21.0,-20.90909090909091,-20
1586898,1113.013087272644,-21.0,-21.0,-19.636363636363637,-1
1605375,1128.19527053833,-19.0,-17.0,-20.863636363636363,-19
1623658,1143.8288929462433,-20.0,-20.0,-20.59090909090909,-15
1643069,1159.2516133785248,-21.0,-21.0,-19.363636363636363,9
1662509,1173.33518409729,-17.5,-15.0,-20.59090909090909,-20
1683521,1195.9723763465881,-21.0,-21.0,-20.545454545454547,-18
1707890,1219.636480808258,-21.0,-21.0,-19.363636363636363,-1
1726921,1232.2072367668152,-21.0,-21.0,-20.727272727272727,-19
1746279,1246.5884289741516,-20.5,-20.0,-20.636363636363637,-19
1764789,1261.5085759162903,-20.5,-20.0,-19.40909090909091,11
1786324,1310.0614886283875,-1.0,-1.0,-19.454545454545453,-1
1808659,1333.211718082428,-21.0,-21.0,-19.772727272727273,-1
1827826,1347.6669194698334,-20.0,-19.0,-20.863636363636363,-20
1846137,1358.9428803920746,-21.0,-21.0,-20.772727272727273,-18
1865241,1372.2123498916626,-20.5,-20.0,-20.772727272727273,-20
1884178,1385.7497930526733,-21.0,-21.0,-20.772727272727273,-19
1902944,1398.1321408748627,-21.0,-21.0,-20.954545454545453,-20
1921423,1408.9309422969818,-21.0,-21.0,-20.772727272727273,-19
1939385,1419.4129314422607,-21.0,-21.0,-20.772727272727273,-20
1958406,1432.9975304603577,-21.0,-21.0,-20.818181818181817,-20
1977416,1445.584800004959,-20.5,-20.0,-20.90909090909091,-20
1998843,1460.3667418956757,-21.0,-21.0,-20.227272727272727,-5
2018931,1473.8465282917023,-20.5,-20.0,-20.454545454545453,-12
2038158,1486.6249940395355,-20.5,-20.0,-20.545454545454547,-16
2057760,1498.0062866210938,-20.0,-19.0,-20.40909090909091,-16
2077851,1512.2107245922089,-21.0,-21.0,-20.772727272727273,-19
2096969,1525.1212577819824,-18.5,-17.0,-20.59090909090909,-18
2115678,1535.5531070232391,-19.5,-19.0,-20.5,-18
2137300,1554.8698379993439,-21.0,-21.0,-19.59090909090909,-5
2158406,1567.9905066490173,-21.0,-21.0,-20.454545454545453,-14
2176555,1579.9806826114655,-21.0,-21.0,-20.636363636363637,-13
2195885,1591.2040503025055,-21.0,-21.0,-20.545454545454547,-18
2215452,1605.0688645839691,-21.0,-21.0,-20.818181818181817,-19
2233348,1617.0661880970001,-21.0,-21.0,-20.772727272727273,-17
2251931,1630.3945682048798,-16.5,-12.0,-20.772727272727273,-19
2273956,1644.3976316452026,-21.0,-21.0,-20.636363636363637,-17
2294615,1659.3968679904938,-19.5,-18.0,-20.954545454545453,-20
2313932,1671.7290885448456,-21.0,-21.0,-20.772727272727273,-18
2333042,1682.5634322166443,-21.0,-21.0,-20.727272727272727,-19
2354326,1697.7892429828644,-20.5,-20.0,-20.727272727272727,-19
2376789,1716.3046753406525,-20.0,-20.0,-20.636363636363637,-17
2396921,1729.1350874900818,-21.0,-21.0,-20.818181818181817,-19
2417520,1743.2826862335205,-21.0,-21.0,-20.363636363636363,-15
2438563,1757.8163328170776,-21.0,-21.0,-20.40909090909091,-8
2459838,1772.2728035449982,-21.0,-21.0,-20.681818181818183,-17
2482136,1788.9369552135468,-21.0,-21.0,-21.0,-21
2501542,1800.769098520279,-20.5,-20.0,-20.90909090909091,-20
2521488,1812.9900171756744,-21.0,-21.0,-20.863636363636363,-20
2543938,1827.2510464191437,-21.0,-21.0,-20.40909090909091,-11
2563332,1839.5019505023956,-21.0,-21.0,-20.727272727272727,-19
2582157,1853.5132796764374,-21.0,-21.0,-20.954545454545453,-20
2603052,1864.8425936698914,-20.5,-20.0,-20.5,-19
2626615,1881.1492886543274,-21.0,-21.0,-19.818181818181817,-1
2648882,1897.2212727069855,-21.0,-21.0,-20.727272727272727,-20
2668085,1909.272225856781,-20.5,-20.0,-20.727272727272727,-19
2686851,1920.601639509201,-19.5,-19.0,-20.818181818181817,-20
2705584,1932.9446403980255,-21.0,-21.0,-20.681818181818183,-17
2724418,1943.8623909950256,-20.5,-20.0,-20.681818181818183,-19
2743680,1955.6560039520264,-19.5,-18.0,-20.818181818181817,-20
2762767,1967.2065484523773,-20.5,-20.0,-20.59090909090909,-19
2782153,1978.2180840969086,-20.5,-20.0,-20.5,-18
2800483,1988.6650273799896,-20.0,-19.0,-20.636363636363637,-20
2820685,2001.1346645355225,-21.0,-21.0,-20.59090909090909,-19
2842313,2017.8925976753235,-21.0,-21.0,-20.363636363636363,-17
2862536,2030.5459659099579,-20.5,-20.0,-20.545454545454547,-19
2882148,2044.3933215141296,-21.0,-21.0,-20.363636363636363,-16
2902744,2056.71107673645,-21.0,-21.0,-20.136363636363637,-18
2924088,2069.707998752594,-21.0,-21.0,-19.90909090909091,-12
2944817,2084.1313359737396,-17.5,-17.0,-20.772727272727273,-20
2966993,2101.3401353359222,-16.0,-11.0,-19.772727272727273,-11
2985849,2112.8110802173615,-19.5,-19.0,-20.545454545454547,-14
3006537,2125.682505130768,-21.0,-21.0,-19.954545454545453,-11
3027851,2139.7110159397125,-19.0,-19.0,-20.636363636363637,-18
3050068,2153.830788373947,-20.0,-19.0,-20.136363636363637,-15
3069580,2164.6299211978912,-19.5,-19.0,-20.5,-19
3091078,2181.9722170829773,-20.5,-20.0,-20.40909090909091,-19
3112932,2195.580797433853,-20.0,-19.0,-19.727272727272727,-15
3134831,2210.144435405731,-19.0,-18.0,-19.863636363636363,-17
3153222,2220.054805994034,-20.0,-20.0,-20.59090909090909,-19
3174481,2233.6071717739105,-18.0,-16.0,-19.545454545454547,-11
3194030,2249.814721107483,-15.0,-15.0,-20.227272727272727,-17
3213733,2262.5451645851135,-18.0,-16.0,-20.40909090909091,-17
3235245,2278.104310274124,-21.0,-21.0,-20.045454545454547,-13
3256323,2293.364869117737,-20.0,-20.0,-19.40909090909091,-8
3275561,2305.3103411197662,-20.0,-20.0,-20.272727272727273,-13
3295004,2316.6962218284607,-20.0,-19.0,-20.227272727272727,-14
3315546,2330.0626871585846,-21.0,-21.0,-20.045454545454547,-15
3335539,2342.2520558834076,-21.0,-21.0,-19.863636363636363,-13
3353977,2356.289673805237,-20.5,-20.0,-20.59090909090909,-19
3373535,2370.1744294166565,-20.0,-20.0,-19.863636363636363,-7
3392071,2380.680235385895,-20.0,-19.0,-20.454545454545453,-18
3416369,2398.9057562351227,-20.0,-20.0,-17.954545454545453,-1
3437504,2412.1914899349213,-21.0,-21.0,-19.59090909090909,-13
3458350,2426.0985672473907,-21.0,-21.0,-19.818181818181817,-12
3483390,2447.74031829834,-8.0,-5.0,-17.59090909090909,6
3505442,2461.1007599830627,-21.0,-21.0,-20.136363636363637,-17
3527634,2475.3003294467926,-19.0,-17.0,-19.318181818181817,-9
3550954,2490.393208503723,-17.5,-14.0,-19.0,-12
3578877,2511.7408871650696,-14.5,-14.0,-16.59090909090909,4
3601982,2525.7988522052765,-18.0,-18.0,-19.09090909090909,-7
3625387,2542.186027288437,-18.0,-15.0,-18.772727272727273,-1
3651470,2561.095214366913,-21.0,-21.0,-17.40909090909091,-7
3682622,2583.3210451602936,-17.5,-15.0,-13.954545454545455,-1
3707759,2605.7781069278717,-21.0,-21.0,-17.954545454545453,-9
3734136,2622.5218966007233,-11.0,-2.0,-16.454545454545453,-1
3757691,2641.3543717861176,-11.5,-3.0,-17.772727272727273,7
3787779,2665.637482404709,-15.5,-11.0,-16.318181818181817,18
3819025,2691.1923484802246,-20.5,-20.0,-14.5,4
3840540,2707.6962134838104,-16.0,-14.0,-19.09090909090909,-7
3867960,2728.8647363185883,-11.0,-1.0,-17.5,-3
3899658,2750.2522027492523,-7.0,-1.0,-16.454545454545453,-2
3927102,2769.3436963558197,-12.0,-7.0,-18.227272727272727,-12
3954831,2790.91232585907,-11.5,-2.0,-17.045454545454547,-5
3981875,2808.5430924892426,-15.0,-9.0,-17.863636363636363,-8
4011221,2828.733457803726,-12.0,-12.0,-16.09090909090909,7
4043710,2848.1589846611023,-10.0,-10.0,-14.090909090909092,7
4073424,2865.5226118564606,-15.0,-13.0,-16.136363636363637,-1
4103074,2889.04198551178,5.0,5.0,-15.318181818181818,11
4134116,2916.830659866333,-17.5,-17.0,-16.0,-1
4161113,2937.8033702373505,-21.0,-21.0,-18.5,-3
4190382,2955.5602481365204,-17.0,-17.0,-17.818181818181817,-11
4224585,2980.480485677719,-21.0,-21.0,-16.5,-1
4260017,3003.3751010894775,-20.0,-20.0,-18.09090909090909,-11
4295369,3029.9954109191895,-11.0,-11.0,-14.863636363636363,-1
4328623,3056.373131275177,-12.5,-11.0,-18.0,-1
4357656,3076.2361013889313,-20.5,-20.0,-16.318181818181817,7
4390445,3099.262707710266,-10.0,1.0,-16.727272727272727,-1
4425714,3121.8011798858643,-18.5,-17.0,-15.818181818181818,12
4461379,3143.0744609832764,-7.0,7.0,-13.727272727272727,7
4490970,3165.611129760742,-12.5,-4.0,-16.318181818181817,6
4522702,3191.87255191803,-16.0,-11.0,-17.40909090909091,7
4549690,3210.4979186058044,-20.0,-19.0,-17.454545454545453,-1
4577510,3229.126433134079,-19.0,-18.0,-19.272727272727273,-9
4611357,3251.7375395298004,0.5,6.0,-15.909090909090908,-2
4643171,3273.4856548309326,-14.0,-7.0,-17.0,-1
4674951,3297.2515959739685,-12.0,-5.0,-16.09090909090909,-1
4704190,3322.60302400589,-9.5,-1.0,-15.954545454545455,9
4736319,3344.71492600441,-12.5,-5.0,-15.272727272727273,-1
4764540,3362.8325803279877,-14.0,-8.0,-18.272727272727273,-1
4793084,3385.574418067932,-12.5,-5.0,-17.09090909090909,6
4825590,3411.1450169086456,-15.0,-10.0,-17.181818181818183,-1
4854423,3431.2745938301086,-19.0,-17.0,-18.363636363636363,-1
4882936,3451.2909874916077,-20.5,-20.0,-18.59090909090909,-2
4913204,3477.708915710449,-12.0,-3.0,-15.590909090909092,20
4944899,3504.2262392044067,-16.0,-13.0,-16.545454545454547,-4
4971412,3523.901261329651,-19.5,-18.0,-18.045454545454547,3
4996984,3545.2108011245728,-21.0,-21.0,-17.863636363636363,-5
5024545,3568.878121614456,-7.0,-1.0,-16.5,7
5050282,3590.506817817688,-19.5,-18.0,-17.545454545454547,-1
5073671,3610.739850282669,-11.5,-2.0,-18.59090909090909,-7
5097263,3627.917893409729,-19.5,-19.0,-18.545454545454547,-11
5124606,3645.5590176582336,-14.5,-13.0,-16.136363636363637,-1
5150679,3665.8849065303802,-18.0,-18.0,-17.636363636363637,-5
5175962,3686.414103269577,-6.0,-4.0,-18.363636363636363,-1
5196801,3699.8883378505707,-17.5,-15.0,-19.772727272727273,-15
5218479,3719.926192522049,-12.0,-4.0,-19.136363636363637,-11
5245495,3742.4176602363586,-20.5,-20.0,-17.681818181818183,-1
5272594,3767.047764778137,-16.5,-13.0,-16.90909090909091,-1
5298534,3785.7682864665985,-19.5,-19.0,-18.181818181818183,-2
5323067,3802.635012149811,-20.0,-20.0,-18.0,-1
5346603,3820.4348204135895,-20.5,-20.0,-18.181818181818183,-3
5372173,3840.289099931717,-11.5,-11.0,-17.727272727272727,-1
5397136,3859.704297542572,-11.5,-2.0,-17.818181818181817,-2
5424107,3880.939969778061,-8.0,-1.0,-17.727272727272727,-10
5453918,3908.85626077652,-13.0,-13.0,-15.818181818181818,10
5486460,3931.4398040771484,-6.0,-6.0,-15.363636363636363,-1
5515628,3953.3500249385834,-3.5,-1.0,-16.045454545454547,2
5547107,3983.0200231075287,-8.0,-1.0,-15.181818181818182,-1
5577515,4014.998515844345,-2.0,-2.0,-15.863636363636363,-1
5608410,4040.592048883438,-14.0,-14.0,-16.045454545454547,-1
5646890,4069.5017092227936,-9.0,-1.0,-12.545454545454545,-1
5683574,4101.699235916138,-17.0,-14.0,-12.590909090909092,-1
5719622,4124.917100191116,-13.0,-13.0,-12.5,1
5750989,4152.371495962143,-6.5,-1.0,-14.136363636363637,-1
5780853,4174.664396762848,-7.5,-1.0,-16.727272727272727,-2
5811735,4199.300984621048,-3.0,10.0,-15.318181818181818,11
5847322,4229.647080421448,-4.0,-1.0,-13.636363636363637,4
5878211,4253.316671133041,-17.5,-15.0,-14.681818181818182,11
5911113,4276.753331184387,-6.5,7.0,-14.545454545454545,-1
5945328,4299.728019952774,-19.0,-19.0,-15.090909090909092,-1
5973054,4327.544331073761,-3.0,-3.0,-17.454545454545453,-3
6007685,4364.555650234222,-1.0,-1.0,-15.545454545454545,-1
6037741,4385.814866304398,-20.0,-20.0,-14.863636363636363,7
6071432,4413.3951234817505,-12.0,-3.0,-15.181818181818182,-1
6107768,4442.221347808838,-2.5,-1.0,-13.454545454545455,-1
6141778,4467.267539262772,-3.5,-1.0,-10.954545454545455,11
6174847,4494.47954249382,-8.5,-3.0,-15.363636363636363,-1
6206824,4519.914945840836,-9.5,-1.0,-14.818181818181818,-1
6240121,4549.8542993068695,-7.0,-1.0,-13.954545454545455,-1
6270400,4577.970913171768,-7.0,-7.0,-16.136363636363637,-1
6298786,4602.088827133179,-7.0,-1.0,-16.09090909090909,-1
6328974,4626.363270282745,-4.0,-4.0,-15.227272727272727,-1
6357806,4646.606770038605,-10.0,-3.0,-16.90909090909091,-1
6391035,4669.326362848282,-11.5,-2.0,-13.954545454545455,1
6421078,4688.669447422028,-21.0,-21.0,-14.954545454545455,-1
6452893,4711.195202589035,-8.0,-3.0,-13.318181818181818,11
6488012,4734.637591123581,-12.0,-3.0,-11.590909090909092,-1
6519898,4757.377912044525,-11.0,-1.0,-14.454545454545455,-1
6549196,4777.9674706459045,-20.0,-20.0,-15.5,-1
6578131,4797.768052816391,-21.0,-21.0,-15.318181818181818,10
6609909,4821.010610580444,-11.0,-2.0,-14.045454545454545,-1
6648988,4845.049938440323,-11.0,-11.0,-12.363636363636363,5
6680663,4866.100660562515,-5.5,-1.0,-13.772727272727273,11
6710081,4884.752036333084,-10.5,-1.0,-14.772727272727273,11
6742346,4906.87588596344,-10.5,-1.0,-14.409090909090908,-1
6776218,4930.332508087158,-15.5,-13.0,-14.590909090909092,-1
6808267,4954.707665205002,8.5,11.0,-14.363636363636363,-1
6844313,4980.660914897919,-12.0,-12.0,-12.954545454545455,11
6883890,5015.591616392136,9.5,11.0,-11.318181818181818,11
6915028,5050.260000944138,-2.0,-1.0,-13.045454545454545,11
6952935,5079.700337171555,3.5,8.0,-11.227272727272727,9
6990882,5108.085077762604,3.0,10.0,-9.409090909090908,11
7031236,5136.912889242172,4.5,11.0,-9.590909090909092,11
7065429,5159.335921287537,-10.0,-10.0,-12.227272727272727,11
7098703,5182.891141176224,-11.0,-11.0,-14.318181818181818,4
7143503,5213.599910974503,-3.5,-2.0,-6.363636363636363,11
7183444,5241.0709726810455,-0.5,10.0,-8.863636363636363,11
7223408,5269.742640018463,4.5,11.0,-10.090909090909092,11
7257211,5290.383657693863,-10.0,-10.0,-9.818181818181818,11
7287495,5313.217733860016,-11.5,-2.0,-14.954545454545455,-1
7321228,5341.6188950538635,-10.0,-10.0,-13.227272727272727,11
7347866,5361.106139659882,-10.0,-10.0,-16.636363636363637,10
7384956,5390.165596246719,5.0,11.0,-11.636363636363637,11
7419933,5419.022134780884,9.0,11.0,-10.545454545454545,11
7451601,5447.936337471008,-2.5,-1.0,-13.136363636363637,11
7482387,5475.723998069763,5.0,11.0,-11.954545454545455,11
7514494,5507.470810651779,-2.0,-1.0,-12.5,11
7541112,5540.149935245514,-3.5,-1.0,-14.863636363636363,11
7567126,5556.351578474045,-20.5,-20.0,-14.545454545454545,11
7595151,5580.644077062607,9.0,9.0,-15.545454545454545,11
7621806,5602.6550896167755,11.0,11.0,-15.954545454545455,11
7651115,5625.113098859787,-21.0,-21.0,-10.863636363636363,11
7674984,5644.359690904617,-5.0,11.0,-16.227272727272727,11
7703826,5667.77370262146,-19.5,-19.0,-14.318181818181818,11
7726270,5684.223216056824,-4.0,11.0,-17.227272727272727,11
7750097,5703.384871959686,-11.0,-11.0,-18.0,-1
7774516,5725.746971130371,11.0,11.0,-18.40909090909091,-3
7799856,5748.599527359009,-3.5,11.0,-16.40909090909091,11
7826348,5768.16010928154,-11.0,-2.0,-16.0,10
7855527,5789.26135802269,-6.5,-2.0,-13.5,11
7884889,5811.391073226929,-17.0,-17.0,-15.590909090909092,11
7908387,5830.942507505417,0.5,11.0,-16.727272727272727,11
7934821,5851.054704666138,-5.5,3.0,-16.681818181818183,11
7964942,5870.165178060532,-19.0,-19.0,-14.772727272727273,9
7988476,5888.107086658478,-20.5,-20.0,-18.681818181818183,-1
8014883,5906.759287595749,-4.5,11.0,-17.272727272727273,-2
8045107,5929.420133113861,-9.5,-4.0,-15.818181818181818,6
8081993,5951.125576496124,-20.5,-20.0,-12.0,-1
8120440,5976.884816169739,-8.0,-2.0,-9.318181818181818,11
8157249,6007.209168672562,-6.5,8.0,-10.363636363636363,10
8187278,6035.95698428154,-5.0,11.0,-14.909090909090908,10
8218658,6063.860108137131,9.5,11.0,-13.454545454545455,10
8252513,6089.990421533585,-16.0,-15.0,-12.045454545454545,10
8283839,6113.616894006729,-10.0,-5.0,-14.136363636363637,11
8309750,6132.285762310028,-21.0,-21.0,-16.818181818181817,11
8341246,6161.90432882309,-20.5,-20.0,-14.545454545454545,1
8373653,6184.85875248909,-16.0,-16.0,-15.045454545454545,-1
8410651,6209.46066904068,-9.5,-1.0,-9.181818181818182,11
8443357,6231.030539989471,-7.0,6.0,-13.090909090909092,11
8480575,6258.649646282196,-19.0,-17.0,-10.863636363636363,10
8506587,6281.146921157837,-21.0,-21.0,-15.136363636363637,11
8541001,6304.402061223984,9.0,9.0,-11.363636363636363,10
8574244,6327.168922424316,-3.5,10.0,-10.954545454545455,11
8616676,6363.128150224686,-1.0,-1.0,-6.545454545454546,11
8645926,6396.460207462311,-1.0,-1.0,-15.545454545454545,11
8685219,6419.7620260715485,10.5,11.0,-6.318181818181818,11
8731821,6449.488568782806,11.0,11.0,-3.409090909090909,11
8768480,6479.2608778476715,4.5,10.0,-8.727272727272727,11
8811006,6510.09727025032,0.0,11.0,-5.590909090909091,11
8848334,6534.863734006882,11.0,11.0,-7.7727272727272725,11
8885828,6561.1157376766205,-14.0,-14.0,-10.045454545454545,11
8929341,6593.360073804855,-4.0,11.0,-3.0454545454545454,11
8966713,6616.899305105209,11.0,11.0,-7.863636363636363,11
9009055,6645.423642873764,11.0,11.0,-6.7727272727272725,11
9054477,6670.922526597977,0.0,11.0,-2.8181818181818183,11
9097034,6696.8860557079315,-4.0,11.0,-7.363636363636363,11
9134958,6725.69282078743,11.0,11.0,-9.590909090909092,11
9171576,6748.809926271439,-3.5,9.0,-6.7272727272727275,11
9212074,6775.195159435272,-11.0,-11.0,-4.454545454545454,11
9249876,6798.592605113983,-4.5,11.0,-5.636363636363637,11
9284376,6823.766429901123,0.0,11.0,-10.727272727272727,11
9318694,6846.8342254161835,-4.5,11.0,-12.227272727272727,11
9356592,6873.880001544952,-20.5,-20.0,-10.136363636363637,11
9394118,6896.351071596146,-18.5,-17.0,-5.909090909090909,11
9429941,6920.451361656189,-21.0,-21.0,-8.5,11
9469552,6947.900631904602,-20.0,-20.0,-10.090909090909092,11
9501848,6971.867191076279,-6.0,8.0,-9.590909090909092,11
9536298,6993.705866098404,-2.5,11.0,-9.0,11
9575488,7018.5766978263855,10.0,11.0,-7.863636363636363,11
9610103,7041.671355009079,-0.5,11.0,-7.909090909090909,11
9653043,7069.933529853821,10.0,11.0,-5.954545454545454,11
9691718,7098.65451169014,-4.5,11.0,-7.7272727272727275,11
9726356,7122.761004447937,0.0,11.0,-10.0,11
9760880,7145.9993596076965,-4.0,-4.0,-9.863636363636363,11
9801126,7172.815913677216,0.0,11.0,-6.2272727272727275,11
9834793,7196.392825841904,4.0,11.0,-13.318181818181818,11
9871089,7219.932861089706,10.5,11.0,-7.454545454545454,11
9910936,7253.661137342453,-3.5,11.0,-10.227272727272727,11
9937648,7281.414902210236,4.0,10.0,-16.0,11
9978106,7310.801939725876,0.0,11.0,-8.181818181818182,11
10005249,7333.538327693939,-5.0,11.0,-13.090909090909092,11
10038108,7358.122982263565,9.5,11.0,-12.272727272727273,11
10073710,7384.536404371262,-15.5,-13.0,-12.227272727272727,11
10105226,7412.834459781647,-1.5,11.0,-17.0,-3
10142864,7440.961488485336,-4.5,11.0,-9.681818181818182,11
10176350,7464.87775683403,13.0,19.0,-15.409090909090908,-2
10209149,7493.480151176453,-1.5,11.0,-11.772727272727273,11
10237606,7511.7943460941315,-11.5,-4.0,-15.136363636363637,11
10274210,7545.386021614075,-2.0,-2.0,-7.590909090909091,14
10314456,7574.602794647217,-20.0,-20.0,-7.409090909090909,11
10351895,7599.005150794983,-17.0,-14.0,-9.272727272727273,11
10389443,7623.094034910202,-4.0,11.0,-9.181818181818182,11
10421646,7646.60449385643,11.0,11.0,-14.863636363636363,11
10458021,7672.229419708252,-2.5,11.0,-13.772727272727273,-1
10490121,7697.183315515518,1.5,11.0,-12.363636363636363,11
10530895,7725.102908372879,-15.5,-11.0,-11.454545454545455,11
10561102,7745.94237279892,-18.0,-18.0,-13.454545454545455,11
10597672,7779.226863145828,-1.0,-1.0,-7.7727272727272725,11
10637169,7809.478314161301,5.0,11.0,-11.818181818181818,11
10679856,7844.131952285767,4.0,11.0,-11.727272727272727,11
10718995,7869.597665786743,-15.0,-15.0,-12.0,11
10758213,7899.461044073105,-9.0,-3.0,-11.272727272727273,11
10789815,7930.392961740494,-16.0,-13.0,-16.09090909090909,-3
10817764,7948.368009567261,-15.0,-10.0,-16.727272727272727,-3
10851687,7982.317959785461,-4.0,-4.0,-14.727272727272727,11
10882962,8004.618039131165,-19.0,-19.0,-14.272727272727273,10
10914144,8030.455254793167,-5.5,5.0,-14.136363636363637,11
10938710,8049.509480714798,-15.5,-12.0,-18.045454545454547,1
10964084,8066.614689588547,-20.0,-20.0,-17.0,11
10997949,8090.206283569336,-8.0,-8.0,-13.363636363636363,11
11028945,8111.845220565796,-20.0,-20.0,-13.409090909090908,11
11052414,8127.534861803055,-21.0,-21.0,-16.818181818181817,11
11076160,8146.119320392609,-21.0,-21.0,-18.40909090909091,-2
